bl,var_short,jahr,quartal,monat,wert,name_de,name_en,description_de,description_en,type,BL_long,BL_eng
T,bip,2022,3,7,0.0948779489109652,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,bip,2022,4,10,2.45475222232461,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,bip,2023,1,1,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,bip,2023,2,4,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2019,1,1,0.917741218319246,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2019,2,4,1.80842456766592,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2019,3,7,1.63490786823979,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2019,4,10,1.50971690274992,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2020,1,1,-11.2919523213667,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2020,2,4,-4.91637870224032,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2020,3,7,-1.39767767732032,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2020,4,10,-12.7522501454467,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2021,1,1,3.23308046608808,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2021,2,4,5.31457674019678,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2021,3,7,2.38541355515929,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2021,4,10,13.2847817630888,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2022,1,1,10.9203347371595,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2022,2,4,2.5862043342181,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2022,3,7,1.65440255557161,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2022,4,10,3.12836330795132,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2023,1,1,2.53807693753561,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
T,usb,2023,2,4,,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Tirol,Tyrol
V,BPEW1,2019,1,1,24.664,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2019,2,4,10.9616,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2019,3,7,11.8721,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2019,4,10,11.7151,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2020,1,1,24.9346,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2020,2,4,19.4545,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2020,3,7,13.5418,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2020,4,10,11.9792,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2021,1,1,20.3649,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2021,2,4,38.5031,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2021,3,7,33.7743,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2021,4,10,53.8299,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2022,1,1,55.4594,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2022,2,4,76.6482,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2022,3,7,81.6212,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2022,4,10,68.8857,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2023,1,1,49.4843,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,BPEW1,2023,2,4,39.8786,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2019,1,1,22.6159,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2019,2,4,22.8628,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2019,3,7,21.1049,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2019,4,10,18.2692,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2020,1,1,17.4295,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2020,2,4,10.3268,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2020,3,7,16.6686,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2020,4,10,11.0862,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2021,1,1,9.099,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2021,2,4,8.8309,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2021,3,7,12.3263,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2021,4,10,16.878,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2022,1,1,15.8947,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2022,2,4,17.8373,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2022,3,7,6.6695,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2022,4,10,11.0787,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2023,1,1,4.6984,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEW1,2023,2,4,1.0538,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2019,1,1,6.1666,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2019,2,4,2.8426,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2019,3,7,4.2546,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2019,4,10,-8.7264,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2020,1,1,7.2313,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2020,2,4,-49.2037,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2020,3,7,-24.1343,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2020,4,10,-23.8091,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2021,1,1,-19.4414,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2021,2,4,17.2654,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2021,3,7,21.3349,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2021,4,10,8.8095,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2022,1,1,15.4065,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2022,2,4,8.3025,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2022,3,7,-8.3258,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2022,4,10,-18.3632,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2023,1,1,-15.824,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPEWS,2023,2,4,-14.71,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2019,1,1,2.6131,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2019,2,4,-5.3903,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2019,3,7,-5.2603,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2019,4,10,-0.7806,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2020,1,1,-4.8957,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2020,2,4,-50.1385,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2020,3,7,-52.6032,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2020,4,10,-40.4525,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2021,1,1,-37.1166,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2021,2,4,-16.355,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2021,3,7,-0.0674,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2021,4,10,6.0526,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2022,1,1,-4.6456,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2022,2,4,14.042,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2022,3,7,-6.7423,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2022,4,10,-15.6315,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
V,GLPS,2023,1,1,-25.4615,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Vorarlberg,Vorarlberg
